AmaCatID	AmaPath	WowCatID_candidate	WowPath	score	decision_reason	comment
3416141	Sports & Outdoors/Sports/Skates, Skateboards & Scooters/Skateboarding/Skateboard Parts/Bushings	4009	スポーツ・アウトドア/その他のスポーツ	0.422	level2_fallback_l2map	
3416161	Sports & Outdoors/Sports/Skates, Skateboards & Scooters/Skateboarding/Skateboard Parts/Grip Tape	4009	スポーツ・アウトドア/その他のスポーツ	0.420	level2_fallback_l2map	
3416171	Sports & Outdoors/Sports/Skates, Skateboards & Scooters/Skateboarding/Skateboard Parts/Hardware	4009	スポーツ・アウトドア/その他のスポーツ	0.422	level2_fallback_l2map	
3416201	Sports & Outdoors/Sports/Skates, Skateboards & Scooters/Skateboarding/Ramps & Rails	4009	スポーツ・アウトドア/その他のスポーツ	0.462	level2_fallback_l2map	
3416211	Sports & Outdoors/Sports/Skates, Skateboards & Scooters/Skateboarding/Skateboard Parts/Risers	4009	スポーツ・アウトドア/その他のスポーツ	0.426	level2_fallback_l2map	
3416221	Sports & Outdoors/Sports/Skates, Skateboards & Scooters/Skateboarding/Accessories/Bags	4009	スポーツ・アウトドア/その他のスポーツ	0.451	level2_fallback_l2map	
3416231	Sports & Outdoors/Sports/Skates, Skateboards & Scooters/Skateboarding/Accessories/Tools	4009	スポーツ・アウトドア/その他のスポーツ	0.448	level2_fallback_l2map	
3416241	Sports & Outdoors/Sports/Skates, Skateboards & Scooters/Skateboarding/Skateboard Parts/Trucks	4009	スポーツ・アウトドア/その他のスポーツ	0.426	level2_fallback_l2map	
3416251	Sports & Outdoors/Sports/Skates, Skateboards & Scooters/Skateboarding/Skateboard Parts/Wheels	4009	スポーツ・アウトドア/その他のスポーツ	0.426	level2_fallback_l2map	
3416271	Sports & Outdoors/Sports/Skates, Skateboards & Scooters/Inline & Roller Skating/Protective Gear	4009	スポーツ・アウトドア/その他のスポーツ	0.431	level2_fallback_l2map	
3416291	Sports & Outdoors/Sports/Skates, Skateboards & Scooters/Inline & Roller Skating/Protective Gear/Elbow Pads	4009	スポーツ・アウトドア/その他のスポーツ	0.404	level2_fallback_l2map	
3416301	Sports & Outdoors/Sports/Skates, Skateboards & Scooters/Inline & Roller Skating/Helmets	4009	スポーツ・アウトドア/その他のスポーツ	0.451	level2_fallback_l2map	
3416311	Sports & Outdoors/Sports/Skates, Skateboards & Scooters/Inline & Roller Skating/Protective Gear/Knee Pads	4009	スポーツ・アウトドア/その他のスポーツ	0.406	level2_fallback_l2map	
3416351	Sports & Outdoors/Sports/Skates, Skateboards & Scooters/Inline & Roller Skating/Protective Gear/Wrist Guards	4009	スポーツ・アウトドア/その他のスポーツ	0.400	level2_fallback_l2map	
3416361	Sports & Outdoors/Sports/Skates, Skateboards & Scooters/Skateboarding/Footwear	4009	スポーツ・アウトドア/その他のスポーツ	0.480	level2_fallback_l2map	
3416371	Sports & Outdoors/Sports/Skates, Skateboards & Scooters/Skateboarding/Skateboard Parts/Decks	4009	スポーツ・アウトドア/その他のスポーツ	0.429	level2_fallback_l2map	
3416551	Sports & Outdoors/Sports/Skates, Skateboards & Scooters/Inline & Roller Skating	4009	スポーツ・アウトドア/その他のスポーツ	0.480	level2_fallback_l2map	
3416601	Sports & Outdoors/Sports/Skates, Skateboards & Scooters/Inline & Roller Skating/Inline Skate Parts/Bearings	4009	スポーツ・アウトドア/その他のスポーツ	0.402	level2_fallback_l2map	
3416621	Sports & Outdoors/Sports/Skates, Skateboards & Scooters/Inline & Roller Skating/Inline Skate Parts/Wheels	4009	スポーツ・アウトドア/その他のスポーツ	0.406	level2_fallback_l2map	
3416641	Sports & Outdoors/Sports/Skates, Skateboards & Scooters/Inline & Roller Skating/Inline Skate Parts	4009	スポーツ・アウトドア/その他のスポーツ	0.424	level2_fallback_l2map	
3417981	Sports & Outdoors/Sports/Team Sports/Soccer	4009	スポーツ・アウトドア/その他のスポーツ	0.622	level2_fallback_l2map	
3418001	Sports & Outdoors/Sports/Team Sports/Soccer/Accessories/Equipment Bags	4009	スポーツ・アウトドア/その他のスポーツ	0.490	level2_fallback_l2map	
3418261	Sports & Outdoors/Sports/Team Sports/Soccer/Footwear	4009	スポーツ・アウトドア/その他のスポーツ	0.575	level2_fallback_l2map	
3418321	Sports & Outdoors/Sports/Team Sports/Soccer/Accessories/Field Equipment/Goals	4009	スポーツ・アウトドア/その他のスポーツ	0.459	level2_fallback_l2map	
3418391	Sports & Outdoors/Sports/Team Sports/Soccer/Accessories/Field Equipment/Nets	4009	スポーツ・アウトドア/その他のスポーツ	0.462	level2_fallback_l2map	
3418401	Sports & Outdoors/Sports/Team Sports/Soccer/Player Equipment/Shin Guards	4009	スポーツ・アウトドア/その他のスポーツ	0.474	level2_fallback_l2map	
3418411	Sports & Outdoors/Sports/Team Sports/Soccer/Balls	4009	スポーツ・アウトドア/その他のスポーツ	0.575	level2_fallback_l2map	
3419221	Sports & Outdoors/Sports/Leisure Sports & Game Room/Arcade & Table Games/Air Hockey	4009	スポーツ・アウトドア/その他のスポーツ	0.462	level2_fallback_l2map	
3419241	Sports & Outdoors/Sports/Leisure Sports & Game Room/Arcade & Table Games/Electronic Basketball	4009	スポーツ・アウトドア/その他のスポーツ	0.433	level2_fallback_l2map	
3419271	Sports & Outdoors/Sports/Leisure Sports & Game Room/Arcade & Table Games/Home Bowling Alleys	4009	スポーツ・アウトドア/その他のスポーツ	0.438	level2_fallback_l2map	
3419311	Sports & Outdoors/Sports/Leisure Sports & Game Room/Arcade & Table Games/Skee-Ball	4009	スポーツ・アウトドア/その他のスポーツ	0.465	level2_fallback_l2map	
3419331	Sports & Outdoors/Sports/Leisure Sports & Game Room/Table Tennis/Balls	4009	スポーツ・アウトドア/その他のスポーツ	0.493	level2_fallback_l2map	
3419341	Sports & Outdoors/Sports/Leisure Sports & Game Room/Table Tennis/Blades	4009	スポーツ・アウトドア/その他のスポーツ	0.490	level2_fallback_l2map	
3419351	Sports & Outdoors/Sports/Leisure Sports & Game Room/Table Tennis/Bags & Cases	4009	スポーツ・アウトドア/その他のスポーツ	0.480	level2_fallback_l2map	
3419381	Sports & Outdoors/Sports/Leisure Sports & Game Room/Table Tennis/Nets & Posts	4009	スポーツ・アウトドア/その他のスポーツ	0.477	level2_fallback_l2map	
3419421	Sports & Outdoors/Sports/Leisure Sports & Game Room/Table Tennis/Rubbers	4009	スポーツ・アウトドア/その他のスポーツ	0.487	level2_fallback_l2map	
3419441	Sports & Outdoors/Sports/Leisure Sports & Game Room/Table Tennis/Table Tennis Sets	4009	スポーツ・アウトドア/その他のスポーツ	0.456	level2_fallback_l2map	
3419451	Sports & Outdoors/Sports/Leisure Sports & Game Room/Table Tennis/Rackets	4009	スポーツ・アウトドア/その他のスポーツ	0.487	level2_fallback_l2map	
3419501	Sports & Outdoors/Sports/Leisure Sports & Game Room/Table Tennis/Tables	4009	スポーツ・アウトドア/その他のスポーツ	0.490	level2_fallback_l2map	
3419511	Sports & Outdoors/Sports/Team Sports/Tennis & Racquet Sports/Tennis	4009	スポーツ・アウトドア/その他のスポーツ	0.504	level2_fallback_l2map	
3419561	Sports & Outdoors/Sports/Team Sports/Tennis & Racquet Sports/Badminton/Nets	4009	スポーツ・アウトドア/その他のスポーツ	0.471	level2_fallback_l2map	
3419571	Sports & Outdoors/Sports/Team Sports/Tennis & Racquet Sports/Badminton/Racquets	4009	スポーツ・アウトドア/その他のスポーツ	0.459	level2_fallback_l2map	
3419581	Sports & Outdoors/Sports/Team Sports/Tennis & Racquet Sports/Badminton/Complete Sets	4009	スポーツ・アウトドア/その他のスポーツ	0.446	level2_fallback_l2map	
3419591	Sports & Outdoors/Sports/Team Sports/Tennis & Racquet Sports/Badminton/Shuttlecocks	4009	スポーツ・アウトドア/その他のスポーツ	0.448	level2_fallback_l2map	
3419601	Sports & Outdoors/Sports/Team Sports/Tennis & Racquet Sports/Tennis/Footwear	4009	スポーツ・アウトドア/その他のスポーツ	0.477	level2_fallback_l2map	
3419611	Sports & Outdoors/Sports/Team Sports/Tennis & Racquet Sports/Racquetball/Footwear	4009	スポーツ・アウトドア/その他のスポーツ	0.462	level2_fallback_l2map	
3419691	Sports & Outdoors/Sports/Team Sports/Tennis & Racquet Sports/Racquetball/Racquet Grips	4009	スポーツ・アウトドア/その他のスポーツ	0.441	level2_fallback_l2map	
3419751	Sports & Outdoors/Sports/Team Sports/Tennis & Racquet Sports/Racquetball/Racquets	4009	スポーツ・アウトドア/その他のスポーツ	0.454	level2_fallback_l2map	
3419761	Sports & Outdoors/Sports/Team Sports/Tennis & Racquet Sports/Racquetball/Racquetballs	4009	スポーツ・アウトドア/その他のスポーツ	0.443	level2_fallback_l2map	
3419791	Sports & Outdoors/Sports/Team Sports/Tennis & Racquet Sports/Handball/Goggles	4009	スポーツ・アウトドア/その他のスポーツ	0.465	level2_fallback_l2map	
3419831	Sports & Outdoors/Sports/Team Sports/Tennis & Racquet Sports/Squash/Racket Grips	4009	スポーツ・アウトドア/その他のスポーツ	0.454	level2_fallback_l2map	
3419901	Sports & Outdoors/Sports/Team Sports/Tennis & Racquet Sports/Squash/Balls	4009	スポーツ・アウトドア/その他のスポーツ	0.477	level2_fallback_l2map	
3419911	Sports & Outdoors/Sports/Team Sports/Tennis & Racquet Sports/Squash/Racquets	4009	スポーツ・アウトドア/その他のスポーツ	0.468	level2_fallback_l2map	
3419931	Sports & Outdoors/Sports/Team Sports/Tennis & Racquet Sports/Tennis/Accessories/Equipment Bags	4009	スポーツ・アウトドア/その他のスポーツ	0.424	level2_fallback_l2map	
3419941	Sports & Outdoors/Sports/Team Sports/Tennis & Racquet Sports/Tennis/Court Equipment/Ball Hoppers	4009	スポーツ・アウトドア/その他のスポーツ	0.414	level2_fallback_l2map	
3419951	Sports & Outdoors/Sports/Team Sports/Tennis & Racquet Sports/Tennis/Court Equipment/Ball Machines	4009	スポーツ・アウトドア/その他のスポーツ	0.412	level2_fallback_l2map	
3419991	Sports & Outdoors/Sports/Team Sports/Tennis & Racquet Sports/Tennis/Court Equipment/Nets	4009	スポーツ・アウトドア/その他のスポーツ	0.431	level2_fallback_l2map	
3420031	Sports & Outdoors/Sports/Team Sports/Tennis & Racquet Sports/Tennis/Accessories/Stringing Machines & Tools	4009	スポーツ・アウトドア/その他のスポーツ	0.404	level2_fallback_l2map	
3420041	Sports & Outdoors/Sports/Team Sports/Sports Training/Tennis	4009	スポーツ・アウトドア/その他のスポーツ	0.532	level2_fallback_l2map	
3420061	Sports & Outdoors/Sports/Team Sports/Tennis & Racquet Sports/Tennis/Balls	4009	スポーツ・アウトドア/その他のスポーツ	0.477	level2_fallback_l2map	
3420071	Sports & Outdoors/Sports/Team Sports/Tennis & Racquet Sports/Tennis/Racquets	4009	スポーツ・アウトドア/その他のスポーツ	0.468	level2_fallback_l2map	
3420131	Sports & Outdoors/Sports/Team Sports/Other Team Sports/Track & Field	4009	スポーツ・アウトドア/その他のスポーツ	0.501	level2_fallback_l2map	
3420421	Sports & Outdoors/Sports/Team Sports/Other Team Sports/Track & Field/Jumping Equipment	4009	スポーツ・アウトドア/その他のスポーツ	0.441	level2_fallback_l2map	
3420431	Sports & Outdoors/Sports/Team Sports/Other Team Sports/Track & Field/Jumping Equipment/Crossbars	4009	スポーツ・アウトドア/その他のスポーツ	0.414	level2_fallback_l2map	
3420461	Sports & Outdoors/Sports/Team Sports/Other Team Sports/Track & Field/Jumping Equipment/Landing Pads	4009	スポーツ・アウトドア/その他のスポーツ	0.408	level2_fallback_l2map	
3420481	Sports & Outdoors/Sports/Team Sports/Other Team Sports/Track & Field/Jumping Equipment/Pits	4009	スポーツ・アウトドア/その他のスポーツ	0.424	level2_fallback_l2map	
3420501	Sports & Outdoors/Sports/Team Sports/Other Team Sports/Track & Field/Jumping Equipment/Pole Vault Poles	4009	スポーツ・アウトドア/その他のスポーツ	0.400	level2_fallback_l2map	
3420601	Sports & Outdoors/Sports/Team Sports/Other Team Sports/Track & Field/Meet Equipment	4009	スポーツ・アウトドア/その他のスポーツ	0.448	level2_fallback_l2map	
3420611	Sports & Outdoors/Sports/Team Sports/Other Team Sports/Track & Field/Race Equipment/Batons	4009	スポーツ・アウトドア/その他のスポーツ	0.426	level2_fallback_l2map	
3420631	Sports & Outdoors/Sports/Team Sports/Other Team Sports/Track & Field/Meet Equipment/Competitor Numbers	4009	スポーツ・アウトドア/その他のスポーツ	0.402	level2_fallback_l2map	
3420651	Sports & Outdoors/Sports/Team Sports/Other Team Sports/Track & Field/Meet Equipment/Flags	4009	スポーツ・アウトドア/その他のスポーツ	0.429	level2_fallback_l2map	
3420661	Sports & Outdoors/Sports/Team Sports/Other Team Sports/Track & Field/Accessories/Lap Counters	4009	スポーツ・アウトドア/その他のスポーツ	0.424	level2_fallback_l2map	
3420671	Sports & Outdoors/Sports/Team Sports/Other Team Sports/Track & Field/Meet Equipment/Markers	4009	スポーツ・アウトドア/その他のスポーツ	0.424	level2_fallback_l2map	
3420691	Sports & Outdoors/Sports/Team Sports/Other Team Sports/Track & Field/Meet Equipment/Pit Rakes	4009	スポーツ・アウトドア/その他のスポーツ	0.420	level2_fallback_l2map	
3420721	Sports & Outdoors/Sports/Team Sports/Other Team Sports/Track & Field/Throwing Equipment	4009	スポーツ・アウトドア/その他のスポーツ	0.438	level2_fallback_l2map	
3420731	Sports & Outdoors/Sports/Team Sports/Other Team Sports/Track & Field/Throwing Equipment/Cages	4009	スポーツ・アウトドア/その他のスポーツ	0.420	level2_fallback_l2map	
3420741	Sports & Outdoors/Sports/Team Sports/Other Team Sports/Track & Field/Throwing Equipment/Discuses	4009	スポーツ・アウトドア/その他のスポーツ	0.414	level2_fallback_l2map	
3420771	Sports & Outdoors/Sports/Team Sports/Other Team Sports/Track & Field/Throwing Equipment/Javelins	4009	スポーツ・アウトドア/その他のスポーツ	0.414	level2_fallback_l2map	
3420801	Sports & Outdoors/Sports/Team Sports/Other Team Sports/Track & Field/Throwing Equipment/Shot Puts	4009	スポーツ・アウトドア/その他のスポーツ	0.412	level2_fallback_l2map	
3420821	Sports & Outdoors/Sports/Team Sports/Other Team Sports/Track & Field/Throwing Equipment/Toe Boards	4009	スポーツ・アウトドア/その他のスポーツ	0.410	level2_fallback_l2map	
3420831	Sports & Outdoors/Sports/Team Sports/Other Team Sports/Track & Field/Race Equipment	4009	スポーツ・アウトドア/その他のスポーツ	0.448	level2_fallback_l2map	
3420851	Sports & Outdoors/Sports/Team Sports/Other Team Sports/Track & Field/Race Equipment/Hurdles	4009	スポーツ・アウトドア/その他のスポーツ	0.424	level2_fallback_l2map	
3420881	Sports & Outdoors/Sports/Team Sports/Other Team Sports/Track & Field/Race Equipment/Starter Pistols	4009	スポーツ・アウトドア/その他のスポーツ	0.408	level2_fallback_l2map	
3420901	Sports & Outdoors/Sports/Team Sports/Other Team Sports/Track & Field/Race Equipment/Starting Blanks	4009	スポーツ・アウトドア/その他のスポーツ	0.408	level2_fallback_l2map	
3420911	Sports & Outdoors/Sports/Team Sports/Other Team Sports/Track & Field/Race Equipment/Starting Blocks	4009	スポーツ・アウトドア/その他のスポーツ	0.408	level2_fallback_l2map	
3420921	Sports & Outdoors/Sports/Team Sports/Volleyball	4009	スポーツ・アウトドア/その他のスポーツ	0.597	level2_fallback_l2map	
3420941	Sports & Outdoors/Sports/Team Sports/Volleyball/Court Equipment/Pole Sets	4009	スポーツ・アウトドア/その他のスポーツ	0.471	level2_fallback_l2map	
3421081	Sports & Outdoors/Sports/Team Sports/Sports Training/Volleyball	4009	スポーツ・アウトドア/その他のスポーツ	0.516	level2_fallback_l2map	
3421211	Sports & Outdoors/Sports/Team Sports/Volleyball/Footwear	4009	スポーツ・アウトドア/その他のスポーツ	0.555	level2_fallback_l2map	
3421231	Sports & Outdoors/Sports/Team Sports/Volleyball/Volleyballs/Indoor Volleyballs	4009	スポーツ・アウトドア/その他のスポーツ	0.456	level2_fallback_l2map	
3421251	Sports & Outdoors/Sports/Team Sports/Volleyball/Volleyballs/Outdoor Volleyballs	4009	スポーツ・アウトドア/その他のスポーツ	0.454	level2_fallback_l2map	
3421261	Sports & Outdoors/Sports/Team Sports/Volleyball/Protective Gear	4009	スポーツ・アウトドア/その他のスポーツ	0.512	level2_fallback_l2map	
3421271	Sports & Outdoors/Sports/Team Sports/Volleyball/Protective Gear/Ankle Guards	4009	スポーツ・アウトドア/その他のスポーツ	0.462	level2_fallback_l2map	
3421291	Sports & Outdoors/Sports/Team Sports/Volleyball/Protective Gear/Knee Pads	4009	スポーツ・アウトドア/その他のスポーツ	0.471	level2_fallback_l2map	
3421301	Sports & Outdoors/Sports/Team Sports/Volleyball/Protective Gear/Protective Briefs	4009	スポーツ・アウトドア/その他のスポーツ	0.448	level2_fallback_l2map	
3421311	Sports & Outdoors/Sports/Team Sports/Volleyball/Volleyballs	4009	スポーツ・アウトドア/その他のスポーツ	0.528	level2_fallback_l2map	
3421331	Sports & Outdoors/Sports/Boating & Sailing	4009	スポーツ・アウトドア/その他のスポーツ	0.657	level2_fallback_l2map	
3422021	Sports & Outdoors/Sports/Team Sports/Other Team Sports/Wrestling	4009	スポーツ・アウトドア/その他のスポーツ	0.508	level2_fallback_l2map	
3422201	Sports & Outdoors/Sports/Team Sports/Other Team Sports/Wrestling/Protective Gear	4009	スポーツ・アウトドア/その他のスポーツ	0.451	level2_fallback_l2map	
3473291	Sports & Outdoors/Sports/Team Sports/Ice Hockey/Player Equipment/Goalkeeper Equipment/Skates	4009	スポーツ・アウトドア/その他のスポーツ	0.418	level2_fallback_l2map	
3488661	Sports & Outdoors/Sports/Boating & Sailing/Boating/Boat Trailers	4009	スポーツ・アウトドア/その他のスポーツ	0.504	level2_fallback_l2map	
3528161	Sports & Outdoors/Sports/Team Sports/Tennis & Racquet Sports/Racquetball	4009	スポーツ・アウトドア/その他のスポーツ	0.487	level2_fallback_l2map	
3528171	Sports & Outdoors/Sports/Team Sports/Tennis & Racquet Sports/Badminton	4009	スポーツ・アウトドア/その他のスポーツ	0.493	level2_fallback_l2map	
3528191	Sports & Outdoors/Sports/Team Sports/Baseball/Field Equipment/Backstops	4009	スポーツ・アウトドア/その他のスポーツ	0.477	level2_fallback_l2map	
3610841	Home & Kitchen/Storage & Organization	311415	インテリア・寝具/収納家具/キャビネット・コンソール	0.454	level2_fallback_l2map	
3610851	Patio, Lawn & Garden/Gardening & Lawn Care	592407	花・ガーデン・DIY工具/ガーデニング/鉢・プランター	0.570	level2_fallback_l2map	
3736081	Home & Kitchen/Wall Art	352137	キッチン・食器・調理/鍋・フライパン/蒸し器	0.577	level2_fallback_l2map	
3743391	Clothing, Shoes & Jewelry/Shoe, Jewelry & Watch Accessories/Shoe Care & Accessories/Electric Shoe Polishers	3001	アクセサリー・ジュエリー/その他アクセサリー・ジュエリー	0.462	level2_fallback_l2map	
3743401	Clothing, Shoes & Jewelry/Shoe, Jewelry & Watch Accessories/Shoe Care & Accessories/Shoe Brushes	3001	アクセサリー・ジュエリー/その他アクセサリー・ジュエリー	0.488	level2_fallback_l2map	
3743411	Clothing, Shoes & Jewelry/Shoe, Jewelry & Watch Accessories/Shoe Care & Accessories/Shoe Dryers	3001	アクセサリー・ジュエリー/その他アクセサリー・ジュエリー	0.491	level2_fallback_l2map	
3743851	Clothing, Shoes & Jewelry/Shoe, Jewelry & Watch Accessories/Jewelry Accessories/Jewelry Boxes & Organizers	3001	アクセサリー・ジュエリー/その他アクセサリー・ジュエリー	0.469	level2_fallback_l2map	
3745171	Grocery & Gourmet Food/Fresh Flowers & Live Indoor Plants	592304	花・ガーデン・DIY工具/花・観葉植物・盆栽/多肉植物	0.592	level2_fallback_l2map	
3754161	Tools & Home Improvement/Kitchen & Bath Fixtures	59270401	花・ガーデン・DIY工具/建築・住宅・設備/建築金物/ドア金物	0.520	level2_fallback_l2map	
3760941	Health & Household/Health Care	420608	ダイエット・健康/健康グッズ/湯たんぽ	0.507	level2_fallback_l2map	
3764441	Health & Household/Diet & Sports Nutrition	420302	ダイエット・健康/ダイエット/ダイエットウエア・サポーター	0.650	level2_fallback_l2map	
3777891	Health & Household/Personal Care	471116	ビューティ・コスメ/ボディケア/脱毛剤・ワックス・クリーム	0.488	level2_fallback_l2map	
3780081	Clothing, Shoes & Jewelry/Shoe, Jewelry & Watch Accessories/Shoe Care & Accessories/Inserts & Insoles	3001	アクセサリー・ジュエリー/その他アクセサリー・ジュエリー	0.483	level2_fallback_l2map	
3780091	Clothing, Shoes & Jewelry/Shoe, Jewelry & Watch Accessories/Shoe Care & Accessories/Inserts & Insoles/Arch Supports	3001	アクセサリー・ジュエリー/その他アクセサリー・ジュエリー	0.447	level2_fallback_l2map	
3780101	Clothing, Shoes & Jewelry/Shoe, Jewelry & Watch Accessories/Shoe Care & Accessories/Inserts & Insoles/Ball-of-Foot Cushions	3001	アクセサリー・ジュエリー/その他アクセサリー・ジュエリー	0.432	level2_fallback_l2map	
3780111	Clothing, Shoes & Jewelry/Shoe, Jewelry & Watch Accessories/Shoe Care & Accessories/Inserts & Insoles/Heel Cushions & Cups	3001	アクセサリー・ジュエリー/その他アクセサリー・ジュエリー	0.438	level2_fallback_l2map	
3780121	Clothing, Shoes & Jewelry/Shoe, Jewelry & Watch Accessories/Shoe Care & Accessories/Inserts & Insoles/Insoles	3001	アクセサリー・ジュエリー/その他アクセサリー・ジュエリー	0.460	level2_fallback_l2map	
3885221	Jewelry/Novelty & More/Body Jewelry/Belly Chains	3001	アクセサリー・ジュエリー/その他アクセサリー・ジュエリー	0.559	level2_fallback_l2map	
3885231	Jewelry/Novelty & More/Body Jewelry/Piercing Jewelry	3001	アクセサリー・ジュエリー/その他アクセサリー・ジュエリー	0.645	level2_fallback_l2map	
3885241	Jewelry/Novelty & More/Body Jewelry/Toe Rings	3001	アクセサリー・ジュエリー/その他アクセサリー・ジュエリー	0.545	level2_fallback_l2map	
3888431	Jewelry/Accessories	3008	アクセサリー・ジュエリー/チョーカー	0.578	level2_fallback	
3888531	Clothing, Shoes & Jewelry/Shoe, Jewelry & Watch Accessories/Jewelry Accessories/Jewelry Boxes & Organizers/Jewelry Rolls	3001	アクセサリー・ジュエリー/その他アクセサリー・ジュエリー	0.436	level2_fallback_l2map	
10787321	Health & Household/Baby & Child Care	34050503	キッズベビー・マタニティ/ベビー/トイレ・おむつ/おまる	0.530	level2_fallback_l2map	
10802561	Home & Kitchen/Cleaning Supplies	541010	日用品・文房具・手芸用品/掃除用具/ワックス	0.440	level2_fallback_l2map	
10966911	Electronics/Accessories & Supplies/Mounts	5301	家電/その他家電	0.460	level2_fallback_l2map	
11040971	Electronics/Security & Surveillance/Motion Detectors	5301	家電/その他家電	0.404	level2_fallback_l2map	
11041121	Electronics/Security & Surveillance/Accessories	5301	家電/その他家電	0.431	level2_fallback_l2map	
11041181	Electronics/Security & Surveillance/Horns & Sirens	5301	家電/その他家電	0.419	level2_fallback_l2map	
11042051	Electronics/Accessories & Supplies/Cord Management	5301	家電/その他家電	0.415	level2_fallback_l2map	
11056111	Sports & Outdoors/Sports/Triathlon	4009	スポーツ・アウトドア/その他のスポーツ	0.707	level2_fallback_l2map	
11063781	Sports & Outdoors/Sports/Skates, Skateboards & Scooters/Scooters & Equipment	4009	スポーツ・アウトドア/その他のスポーツ	0.490	level2_fallback_l2map	
11965871	Musical Instruments/Instrument Accessories	5605	楽器・音響機器/その他楽器・音響機器	0.556	level2_fallback_l2map	
11965881	Musical Instruments/Instrument Accessories/General Accessories	5605	楽器・音響機器/その他楽器・音響機器	0.487	level2_fallback_l2map	
11965891	Musical Instruments/Instrument Accessories/General Accessories/Conducting	5605	楽器・音響機器/その他楽器・音響機器	0.444	level2_fallback_l2map	
11965901	Musical Instruments/Instrument Accessories/General Accessories/Metronomes	5605	楽器・音響機器/その他楽器・音響機器	0.444	level2_fallback_l2map	
11965911	Musical Instruments/Instrument Accessories/General Accessories/Music Lyres	5605	楽器・音響機器/その他楽器・音響機器	0.441	level2_fallback_l2map	
11965921	Musical Instruments/Instrument Accessories/General Accessories/Sheet Music Stands	5605	楽器・音響機器/その他楽器・音響機器	0.423	level2_fallback_l2map	
11965951	Musical Instruments/Instrument Accessories/General Accessories/Sheet Music Folders	5605	楽器・音響機器/その他楽器・音響機器	0.420	level2_fallback_l2map	
11965961	Musical Instruments/Instrument Accessories/General Accessories/Tuning	5605	楽器・音響機器/その他楽器・音響機器	0.456	level2_fallback_l2map	
11965971	Musical Instruments/Instrument Accessories/Keyboard Accessories	5605	楽器・音響機器/その他楽器・音響機器	0.483	level2_fallback_l2map	
11965981	Musical Instruments/Instrument Accessories/Keyboard Accessories/Accordion Accessories	5605	楽器・音響機器/その他楽器・音響機器	0.418	level2_fallback_l2map	
11966001	Musical Instruments/Instrument Accessories/Keyboard Accessories/Benches	5605	楽器・音響機器/その他楽器・音響機器	0.450	level2_fallback_l2map	
11966221	Musical Instruments/Instrument Accessories/Keyboard Accessories/Keyboard Amplifiers	5605	楽器・音響機器/その他楽器・音響機器	0.418	level2_fallback_l2map	
11966231	Musical Instruments/Instrument Accessories/Keyboard Accessories/Cleaning & Care	5605	楽器・音響機器/その他楽器・音響機器	0.433	level2_fallback_l2map	
11966321	Musical Instruments/Instrument Accessories/Keyboard Accessories/Pedals & Footswitches	5605	楽器・音響機器/その他楽器・音響機器	0.418	level2_fallback_l2map	
11966351	Musical Instruments/Instrument Accessories/Keyboard Accessories/Player Piano Accessories	5605	楽器・音響機器/その他楽器・音響機器	0.411	level2_fallback_l2map	
11966401	Musical Instruments/Instrument Accessories/Keyboard Accessories/Organ Accessories	5605	楽器・音響機器/その他楽器・音響機器	0.428	level2_fallback_l2map	
11966411	Musical Instruments/Instrument Accessories/Drum & Percussion Accessories	5605	楽器・音響機器/その他楽器・音響機器	0.441	level2_fallback_l2map	
11966421	Musical Instruments/Instrument Accessories/Drum & Percussion Accessories/Cleaning & Care	5605	楽器・音響機器/その他楽器・音響機器	0.402	level2_fallback_l2map	
11966911	Musical Instruments/Instrument Accessories/Drum & Percussion Accessories/Rugs	5605	楽器・音響機器/その他楽器・音響機器	0.423	level2_fallback_l2map	
11966921	Musical Instruments/Instrument Accessories/Drum & Percussion Accessories/Sound Shields	5605	楽器・音響機器/その他楽器・音響機器	0.402	level2_fallback_l2map	
11967551	Musical Instruments/Instrument Accessories/Orchestral Strings Accessories & Parts/Bows/Cello	5605	楽器・音響機器/その他楽器・音響機器	0.400	level2_fallback_l2map	
11967641	Musical Instruments/Instrument Accessories/Guitar & Bass Accessories	5605	楽器・音響機器/その他楽器・音響機器	0.473	level2_fallback_l2map	
11967661	Musical Instruments/Amplifiers & Effects/Guitar & Bass Amplifiers & Preamps/Acoustic Guitar Amplifiers & Preamps	5626	楽器・音響機器/エフェクター	0.449	level2_fallback_l2map	
11967911	Musical Instruments/Amplifiers & Effects/Guitar & Bass Amplifiers & Preamps/Bass Guitar Amplifiers & Preamps	5626	楽器・音響機器/エフェクター	0.458	level2_fallback_l2map	
11967921	Musical Instruments/Amplifiers & Effects/Guitar & Bass Amplifiers & Preamps/Bass Guitar Amplifiers & Preamps/Cabinets	5626	楽器・音響機器/エフェクター	0.434	level2_fallback_l2map	
11967931	Musical Instruments/Amplifiers & Effects/Guitar & Bass Amplifiers & Preamps/Bass Guitar Amplifiers & Preamps/Combo Amps	5626	楽器・音響機器/エフェクター	0.430	level2_fallback_l2map	
11967941	Musical Instruments/Amplifiers & Effects/Guitar & Bass Amplifiers & Preamps/Bass Guitar Amplifiers & Preamps/Heads	5626	楽器・音響機器/エフェクター	0.440	level2_fallback_l2map	
11967951	Musical Instruments/Amplifiers & Effects/Guitar & Bass Amplifiers & Preamps/Bass Guitar Amplifiers & Preamps/Preamps	5626	楽器・音響機器/エフェクター	0.436	level2_fallback_l2map	
